Configuration weight     Weight sign              
314.517                  1                        
314.904                  1                        
312.419                  1                        
310.804                  1                        
314.153                  1                        
316.606                  1                        
319.272                  1                        
317.902                  1                        
320.477                  1                        
318.235                  1                        
320.699                  1                        
317.203                  1                        
318.983                  1                        
316.414                  1                        
314.137                  1                        
315.157                  1                        
317.414                  1                        
317.544                  1                        
317.814                  1                        
317.553                  1                        
318.572                  1                        
316.2                    1                        
315.524                  1                        
315.352                  1                        
314.019                  1                        
316.734                  1                        
319.722                  1                        
318.405                  1                        
313.164                  1                        
315.673                  1                        
315.654                  1                        
316.839                  1                        
316.865                  1                        
317.915                  1                        
318.101                  1                        
318.012                  1                        
318.431                  1                        
318.897                  1                        
319.321                  1                        
316.683                  1                        
316.941                  1                        
321.041                  1                        
321.34                   1                        
323.295                  1                        
324.679                  1                        
323.327                  1                        
326.244                  1                        
327.924                  1                        
328.765                  1                        
325.795                  1                        
329.059                  1                        
330.351                  1                        
328.317                  1                        
328.897                  1                        
326.696                  1                        
327.141                  1                        
327.328                  1                        
323.643                  1                        
322.581                  1                        
321.036                  1                        
318.963                  1                        
319.161                  1                        
320.733                  1                        
322.275                  1                        
323.647                  1                        
323.248                  1                        
320.825                  1                        
318.212                  1                        
320.308                  1                        
320.617                  1                        
319.687                  1                        
318.865                  1                        
322.935                  1                        
329.601                  1                        
328.338                  1                        
325.943                  1                        
324.719                  1                        
328.427                  1                        
329.852                  1                        
327.833                  1                        
326.666                  1                        
327.124                  1                        
323.519                  1                        
323.499                  1                        
321.232                  1                        
322.597                  1                        
321.542                  1                        
319.23                   1                        
319.548                  1                        
318.932                  1                        
319.038                  1                        
316.724                  1                        
314.585                  1                        
317.172                  1                        
317.977                  1                        
321.485                  1                        
322.847                  1                        
319.153                  1                        
319.384                  1                        
325.177                  1                        
320.719                  1                        
319.094                  1                        
316.634                  1                        
318.927                  1                        
320.728                  1                        
323.936                  1                        
321.147                  1                        
319.125                  1                        
318.706                  1                        
320.171                  1                        
323.01                   1                        
324.174                  1                        
324.708                  1                        
325.277                  1                        
327.342                  1                        
328.74                   1                        
330.063                  1                        
330.362                  1                        
332.881                  1                        
334.036                  1                        
337.255                  1                        
333.147                  1                        
333.927                  1                        
331.8                    1                        
329.635                  1                        
328.009                  1                        
328.307                  1                        
329.366                  1                        
333.653                  1                        
333.099                  1                        
331.878                  1                        
328.718                  1                        
328.061                  1                        
329.766                  1                        
329.264                  1                        
330.943                  1                        
329.822                  1                        
333.271                  1                        
336.016                  1                        
336.8                    1                        
340.59                   1                        
338.675                  1                        
339.293                  1                        
344                      1                        
343.945                  1                        
339.669                  1                        
339.369                  1                        
339.463                  1                        
334.611                  1                        
334.905                  1                        
333.836                  1                        
330.905                  1                        
326.494                  1                        
326.727                  1                        
325.607                  1                        
327.076                  1                        
327.283                  1                        
329.34                   1                        
331.857                  1                        
332.115                  1                        
330.507                  1                        
333.465                  1                        
331.865                  1                        
334.861                  1                        
340.553                  1                        
346.419                  1                        
345.697                  1                        
344.104                  1                        
345.383                  1                        
342.748                  1                        
340.61                   1                        
342.602                  1                        
342.271                  1                        
343.079                  1                        
345.366                  1                        
346.539                  1                        
350.589                  1                        
349.357                  1                        
349.464                  1                        
349.913                  1                        
347.217                  1                        
348.877                  1                        
347.515                  1                        
343.712                  1                        
342.465                  1                        
341.937                  1                        
342.004                  1                        
345.475                  1                        
344.184                  1                        
343.468                  1                        
343.414                  1                        
346.983                  1                        
345.04                   1                        
348.36                   1                        
349.738                  1                        
347.404                  1                        
342.966                  1                        
340.79                   1                        
342.024                  1                        
342.756                  1                        
342.8                    1                        
348.276                  1                        
348.461                  1                        
351.033                  1                        
357.581                  1                        
353.662                  1                        
351.36                   1                        
350.347                  1                        
345.535                  1                        
345.577                  1                        
351.048                  1                        
351.23                   1                        
350.502                  1                        
350.551                  1                        
352.892                  1                        
351.541                  1                        
350.145                  1                        
347.472                  1                        
343.859                  1                        
345.085                  1                        
345.802                  1                        
344.903                  1                        
345.269                  1                        
344.946                  1                        
346.564                  1                        
348.912                  1                        
348.409                  1                        
345.823                  1                        
346.565                  1                        
343.684                  1                        
343.305                  1                        
338.694                  1                        
336.003                  1                        
333.897                  1                        
329.83                   1                        
331.304                  1                        
331.343                  1                        
332.505                  1                        
331.057                  1                        
329.547                  1                        
328.23                   1                        
328.568                  1                        
330.653                  1                        
335.148                  1                        
334.365                  1                        
331.772                  1                        
332.534                  1                        
333.117                  1                        
330.22                   1                        
328.84                   1                        
328.076                  1                        
331.409                  1                        
328.129                  1                        
330.152                  1                        
333.082                  1                        
331.233                  1                        
331.228                  1                        
330.478                  1                        
331.131                  1                        
330.518                  1                        
330.908                  1                        
333.692                  1                        
333.488                  1                        
335.544                  1                        
336.444                  1                        
332.876                  1                        
333.303                  1                        
333.326                  1                        
336.065                  1                        
333.284                  1                        
332.927                  1                        
330.766                  1                        
331.528                  1                        
329.51                   1                        
332.486                  1                        
331.305                  1                        
330.159                  1                        
333.555                  1                        
332.355                  1                        
326.914                  1                        
328.808                  1                        
328.813                  1                        
329.896                  1                        
328.559                  1                        
327.575                  1                        
331.375                  1                        
331.216                  1                        
327.033                  1                        
327.206                  1                        
326.182                  1                        
322.776                  1                        
323.483                  1                        
325.242                  1                        
322.144                  1                        
322.594                  1                        
322.764                  1                        
320.131                  1                        
322.806                  1                        
323.846                  1                        
326.535                  1                        
324.165                  1                        
326.586                  1                        
326.704                  1                        
327.546                  1                        
329.434                  1                        
329.809                  1                        
331.996                  1                        
334.929                  1                        
331.988                  1                        
327.628                  1                        
328.268                  1                        
330.571                  1                        
326.531                  1                        
320.565                  1                        
319.402                  1                        
319.393                  1                        
320.215                  1                        
320.082                  1                        
322.404                  1                        
323.756                  1                        
323.005                  1                        
322.261                  1                        
326.977                  1                        
326.607                  1                        
325.339                  1                        
322.925                  1                        
323.941                  1                        
323.914                  1                        
327.348                  1                        
325.128                  1                        
325.678                  1                        
328.89                   1                        
329.576                  1                        
328.484                  1                        
327.926                  1                        
326.043                  1                        
325.014                  1                        
326.076                  1                        
326.362                  1                        
327.17                   1                        
326.476                  1                        
326.745                  1                        
326.29                   1                        
322.787                  1                        
323.787                  1                        
322.842                  1                        
325.017                  1                        
327.223                  1                        
327.074                  1                        
324.432                  1                        
325.243                  1                        
324.655                  1                        
325.354                  1                        
321.941                  1                        
321.78                   1                        
321.898                  1                        
318.154                  1                        
321.675                  1                        
314.629                  1                        
314.148                  1                        
315.458                  1                        
317.902                  1                        
319.108                  1                        
322.063                  1                        
320.553                  1                        
318.029                  1                        
319.117                  1                        
317.256                  1                        
318.19                   1                        
315.888                  1                        
316.483                  1                        
316.316                  1                        
319.799                  1                        
318.221                  1                        
318.227                  1                        
318.382                  1                        
319.851                  1                        
318.472                  1                        
320.943                  1                        
321.036                  1                        
319.035                  1                        
319.619                  1                        
320.93                   1                        
320.905                  1                        
321.125                  1                        
326.765                  1                        
326.47                   1                        
322.745                  1                        
323.971                  1                        
323.6                    1                        
328.743                  1                        
332.13                   1                        
336.963                  1                        
333.522                  1                        
337.147                  1                        
336.114                  1                        
335.069                  1                        
332.359                  1                        
336.119                  1                        
334.826                  1                        
333.901                  1                        
336.417                  1                        
331.332                  1                        
326.355                  1                        
326.216                  1                        
325.141                  1                        
328.443                  1                        
331.174                  1                        
329.937                  1                        
331.698                  1                        
331.499                  1                        
330.13                   1                        
331.701                  1                        
329.688                  1                        
326.993                  1                        
329.013                  1                        
327.624                  1                        
326.214                  1                        
325.743                  1                        
325.842                  1                        
329.059                  1                        
328.856                  1                        
328.763                  1                        
328.517                  1                        
331.147                  1                        
335.073                  1                        
334.222                  1                        
331.761                  1                        
333.987                  1                        
339.634                  1                        
338.356                  1                        
341.58                   1                        
344.032                  1                        
340.907                  1                        
337.777                  1                        
340.549                  1                        
340.45                   1                        
338.96                   1                        
339.088                  1                        
336.572                  1                        
337.389                  1                        
336.321                  1                        
335.634                  1                        
336.055                  1                        
331.197                  1                        
334.373                  1                        
336.413                  1                        
333.981                  1                        
337.465                  1                        
335.199                  1                        
334.065                  1                        
333.83                   1                        
334.835                  1                        
338.951                  1                        
337.611                  1                        
335.067                  1                        
336.394                  1                        
337.627                  1                        
336.991                  1                        
335.092                  1                        
337.088                  1                        
339.958                  1                        
335.7                    1                        
336.249                  1                        
331.769                  1                        
334.248                  1                        
330.847                  1                        
331.847                  1                        
334.005                  1                        
336.254                  1                        
337.732                  1                        
342.031                  1                        
339.811                  1                        
338.491                  1                        
338.912                  1                        
340.985                  1                        
341.18                   1                        
340.04                   1                        
339.193                  1                        
339.277                  1                        
338.906                  1                        
340.502                  1                        
340.243                  1                        
339.903                  1                        
342.328                  1                        
344.189                  1                        
346.144                  1                        
346.334                  1                        
348.391                  1                        
346.928                  1                        
348.385                  1                        
347.657                  1                        
348.694                  1                        
344.939                  1                        
344.835                  1                        
345.485                  1                        
346.197                  1                        
344.513                  1                        
344.174                  1                        
342.495                  1                        
342.192                  1                        
345.019                  1                        
342.836                  1                        
338.885                  1                        
339.987                  1                        
343.957                  1                        
343.957                  1                        
344.108                  1                        
344.225                  1                        
345.17                   1                        
347.882                  1                        
348.947                  1                        
352.381                  1                        
349.834                  1                        
345.73                   1                        
347.114                  1                        
347.892                  1                        
351.287                  1                        
352.454                  1                        
355.543                  1                        
352.973                  1                        
354.264                  1                        
353.048                  1                        
354                      1                        
353.949                  1                        
352.62                   1                        
352.297                  1                        
353.95                   1                        
354.078                  1                        
354.405                  1                        
355.627                  1                        
353.63                   1                        
353.462                  1                        
353.135                  1                        
354.783                  1                        
350.415                  1                        
353.078                  1                        
355.741                  1                        
353.483                  1                        
353.509                  1                        
350.612                  1                        
350.406                  1                        
353.316                  1                        
351.765                  1                        
352.762                  1                        
354.559                  1                        
351.192                  1                        
349.707                  1                        
350.108                  1                        
353.845                  1                        
357.513                  1                        
354.389                  1                        
353.183                  1                        
354.302                  1                        
353.362                  1                        
357.052                  1                        
354.466                  1                        
351.445                  1                        
350.974                  1                        
346.984                  1                        
350.093                  1                        
354.072                  1                        
353.194                  1                        
354.401                  1                        
352.886                  1                        
350.734                  1                        
351.683                  1                        
350.726                  1                        
349.517                  1                        
352.926                  1                        
352.913                  1                        
346.718                  1                        
344.767                  1                        
345.146                  1                        
347.602                  1                        
348.596                  1                        
349.747                  1                        
353.021                  1                        
354.957                  1                        
357.246                  1                        
358.244                  1                        
358.858                  1                        
358.488                  1                        
357.052                  1                        
353.702                  1                        
354.034                  1                        
355.308                  1                        
356.578                  1                        
353.29                   1                        
354.065                  1                        
350.139                  1                        
349.016                  1                        
347.912                  1                        
348.039                  1                        
346.037                  1                        
347.79                   1                        
347.599                  1                        
345.576                  1                        
345.928                  1                        
344.601                  1                        
347.522                  1                        
346.682                  1                        
348.038                  1                        
350.543                  1                        
353.376                  1                        
354.432                  1                        
351.412                  1                        
350.983                  1                        
350.957                  1                        
354.627                  1                        
355.929                  1                        
357.35                   1                        
352.256                  1                        
349.32                   1                        
350.182                  1                        
351.555                  1                        
349.812                  1                        
345.794                  1                        
343.299                  1                        
340.765                  1                        
340.217                  1                        
340.49                   1                        
336.883                  1                        
336.696                  1                        
336.689                  1                        
334.46                   1                        
336.184                  1                        
338.45                   1                        
340.378                  1                        
335.342                  1                        
334.807                  1                        
333.573                  1                        
331.511                  1                        
333.786                  1                        
334.656                  1                        
338.59                   1                        
338.606                  1                        
340.583                  1                        
337.836                  1                        
338.784                  1                        
341.343                  1                        
339.068                  1                        
343.56                   1                        
344.639                  1                        
344.651                  1                        
343.314                  1                        
343.502                  1                        
343.641                  1                        
346.303                  1                        
346.335                  1                        
346.27                   1                        
342.418                  1                        
346.952                  1                        
348.473                  1                        
345.884                  1                        
344.249                  1                        
343.961                  1                        
343.432                  1                        
345.364                  1                        
345.132                  1                        
344.26                   1                        
342.639                  1                        
342.277                  1                        
342.589                  1                        
337.467                  1                        
334.941                  1                        
336.126                  1                        
332.445                  1                        
330.049                  1                        
328.225                  1                        
325.72                   1                        
324.794                  1                        
322.269                  1                        
321.123                  1                        
324.746                  1                        
325.777                  1                        
328.654                  1                        
330.654                  1                        
329.11                   1                        
327.848                  1                        
325.083                  1                        
325.711                  1                        
324.557                  1                        
325.761                  1                        
331.97                   1                        
328.334                  1                        
324.626                  1                        
325.918                  1                        
321.641                  1                        
324.585                  1                        
322.306                  1                        
321.417                  1                        
319.943                  1                        
314.966                  1                        
312.865                  1                        
312.489                  1                        
310.066                  1                        
311.277                  1                        
310.227                  1                        
312.629                  1                        
309.839                  1                        
308.037                  1                        
308.473                  1                        
312.229                  1                        
312.17                   1                        
312.161                  1                        
313.969                  1                        
311.556                  1                        
315.038                  1                        
313.668                  1                        
313.402                  1                        
312.398                  1                        
310.946                  1                        
313.444                  1                        
312.329                  1                        
312.773                  1                        
308.157                  1                        
305.93                   1                        
307.426                  1                        
309.985                  1                        
306.681                  1                        
305.123                  1                        
303.559                  1                        
302.562                  1                        
303.564                  1                        
301.657                  1                        
305.586                  1                        
308.103                  1                        
306.592                  1                        
306.815                  1                        
307.448                  1                        
310.188                  1                        
310.204                  1                        
315.302                  1                        
313.981                  1                        
314.935                  1                        
314.633                  1                        
313.69                   1                        
316.275                  1                        
315.031                  1                        
316.52                   1                        
316.52                   1                        
319.318                  1                        
321.013                  1                        
324.84                   1                        
323.546                  1                        
322.178                  1                        
322.397                  1                        
323.585                  1                        
324.902                  1                        
322.033                  1                        
324.193                  1                        
318.476                  1                        
321.739                  1                        
324.716                  1                        
326.027                  1                        
323.298                  1                        
319.664                  1                        
320.436                  1                        
318.56                   1                        
318.533                  1                        
320.803                  1                        
322.155                  1                        
322.928                  1                        
321.662                  1                        
319.303                  1                        
319.154                  1                        
320.988                  1                        
322.544                  1                        
321.284                  1                        
323.321                  1                        
324.447                  1                        
325.506                  1                        
327.802                  1                        
328.443                  1                        
333.801                  1                        
334.454                  1                        
332.191                  1                        
335.411                  1                        
334.075                  1                        
335.458                  1                        
334.837                  1                        
334.698                  1                        
329.206                  1                        
326.169                  1                        
325.257                  1                        
328.552                  1                        
329.624                  1                        
330.896                  1                        
328.369                  1                        
325.988                  1                        
325.667                  1                        
326.223                  1                        
329.798                  1                        
331.095                  1                        
329.03                   1                        
327.798                  1                        
328.764                  1                        
329.928                  1                        
335.966                  1                        
336.022                  1                        
332.159                  1                        
332.887                  1                        
331.838                  1                        
332.219                  1                        
333.763                  1                        
335.351                  1                        
334.354                  1                        
329.82                   1                        
333.797                  1                        
337.899                  1                        
335.429                  1                        
338.023                  1                        
331.672                  1                        
329.732                  1                        
331.107                  1                        
329.495                  1                        
329.674                  1                        
328.145                  1                        
327.943                  1                        
326.876                  1                        
325.874                  1                        
329.004                  1                        
327.009                  1                        
330.374                  1                        
333.097                  1                        
332.958                  1                        
335.972                  1                        
336.171                  1                        
337.877                  1                        
338.889                  1                        
340.723                  1                        
346.023                  1                        
345.137                  1                        
346.088                  1                        
344.729                  1                        
341.511                  1                        
344.259                  1                        
345.41                   1                        
347.958                  1                        
347.568                  1                        
343.723                  1                        
340.639                  1                        
337.925                  1                        
336.359                  1                        
338.715                  1                        
340.211                  1                        
340.113                  1                        
339.854                  1                        
335.196                  1                        
336.533                  1                        
333.024                  1                        
335.018                  1                        
335.932                  1                        
334.652                  1                        
332.286                  1                        
334.004                  1                        
335.757                  1                        
335.25                   1                        
336.918                  1                        
337.305                  1                        
337.708                  1                        
338.498                  1                        
336.161                  1                        
338.765                  1                        
338.513                  1                        
335.855                  1                        
333.179                  1                        
330.565                  1                        
333.577                  1                        
329.539                  1                        
329.148                  1                        
330.128                  1                        
326.125                  1                        
324.841                  1                        
324.189                  1                        
326.926                  1                        
323.078                  1                        
324.388                  1                        
324.832                  1                        
325.96                   1                        
327.474                  1                        
321.72                   1                        
