Configuration weight     Weight sign              
675.962                  1                        
677.066                  1                        
679.129                  1                        
681.763                  1                        
678.283                  1                        
677.243                  1                        
679.135                  1                        
674.631                  1                        
667.83                   1                        
668.874                  1                        
669.241                  1                        
669.068                  1                        
670.247                  1                        
663.588                  1                        
660.471                  1                        
665.127                  1                        
656.673                  1                        
648.055                  1                        
649.187                  1                        
663.362                  1                        
659.871                  1                        
652.765                  1                        
651.973                  1                        
656.07                   1                        
649.59                   1                        
647.995                  1                        
649.256                  1                        
648.429                  1                        
643.922                  1                        
645.559                  1                        
645.902                  1                        
647.682                  1                        
648.387                  1                        
649.785                  1                        
648.067                  1                        
658.851                  1                        
651.79                   1                        
648.929                  1                        
650.314                  1                        
645.907                  1                        
648.169                  1                        
655.703                  1                        
660.356                  1                        
651.151                  1                        
649.65                   1                        
652.521                  1                        
658.42                   1                        
655.976                  1                        
657.324                  1                        
662.426                  1                        
661.948                  1                        
661.995                  1                        
658.326                  1                        
654.57                   1                        
665.097                  1                        
664.077                  1                        
670.059                  1                        
680.68                   1                        
682.612                  1                        
683.286                  1                        
688.221                  1                        
684.12                   1                        
685.488                  1                        
682.2                    1                        
686.815                  1                        
686.367                  1                        
692.836                  1                        
688.456                  1                        
692.807                  1                        
694.06                   1                        
690.017                  1                        
685.716                  1                        
689.349                  1                        
685.883                  1                        
676.623                  1                        
675.519                  1                        
678.354                  1                        
671.846                  1                        
669.245                  1                        
674.524                  1                        
674.267                  1                        
671.412                  1                        
671.634                  1                        
670.401                  1                        
671.477                  1                        
671.658                  1                        
669.882                  1                        
674.737                  1                        
676.947                  1                        
679.312                  1                        
680.372                  1                        
692.362                  1                        
690.88                   1                        
687.108                  1                        
685.783                  1                        
688.372                  1                        
682.829                  1                        
683.46                   1                        
679.089                  1                        
675.45                   1                        
676.916                  1                        
670.044                  1                        
660.769                  1                        
658.827                  1                        
665.619                  1                        
667.144                  1                        
670.071                  1                        
673.367                  1                        
674.905                  1                        
669.096                  1                        
666.486                  1                        
673.53                   1                        
670.063                  1                        
672.259                  1                        
665.791                  1                        
667.701                  1                        
666.395                  1                        
661.841                  1                        
659.523                  1                        
663.521                  1                        
663.843                  1                        
667.216                  1                        
667.407                  1                        
676.041                  1                        
673.961                  1                        
678.039                  1                        
677.599                  1                        
677.213                  1                        
673.988                  1                        
676.626                  1                        
681.51                   1                        
677.643                  1                        
673.921                  1                        
674.595                  1                        
680.197                  1                        
671.742                  1                        
677.27                   1                        
674.125                  1                        
669.925                  1                        
662.726                  1                        
663.44                   1                        
663.681                  1                        
657.163                  1                        
656.225                  1                        
655.015                  1                        
652.435                  1                        
648.918                  1                        
650.216                  1                        
653.697                  1                        
659.866                  1                        
659.83                   1                        
651.24                   1                        
652.354                  1                        
656.302                  1                        
653.905                  1                        
650.103                  1                        
645.984                  1                        
651.28                   1                        
652.595                  1                        
664.74                   1                        
660.43                   1                        
658.808                  1                        
662.117                  1                        
661.091                  1                        
663.151                  1                        
661.655                  1                        
663.769                  1                        
662.923                  1                        
656.452                  1                        
656.783                  1                        
654.697                  1                        
654.776                  1                        
659.026                  1                        
659.985                  1                        
655.17                   1                        
662.533                  1                        
658.846                  1                        
655.818                  1                        
646.829                  1                        
644.456                  1                        
649.71                   1                        
649.68                   1                        
652.983                  1                        
644.161                  1                        
638.625                  1                        
641.16                   1                        
638.154                  1                        
645.364                  1                        
646.613                  1                        
640.932                  1                        
642.903                  1                        
645.883                  1                        
639.115                  1                        
641.307                  1                        
644.422                  1                        
640.192                  1                        
643.321                  1                        
654.986                  1                        
650.868                  1                        
642.221                  1                        
645.688                  1                        
651.545                  1                        
649.734                  1                        
649.817                  1                        
651.267                  1                        
649.62                   1                        
648.357                  1                        
649.434                  1                        
641.196                  1                        
637.248                  1                        
634.805                  1                        
625.901                  1                        
627.361                  1                        
629.664                  1                        
629.968                  1                        
631.105                  1                        
631.701                  1                        
630.687                  1                        
639.516                  1                        
638.46                   1                        
631.853                  1                        
629.612                  1                        
639.785                  1                        
643.172                  1                        
639.125                  1                        
642.387                  1                        
644.034                  1                        
642.846                  1                        
640.369                  1                        
650.272                  1                        
654.282                  1                        
654.974                  1                        
666.339                  1                        
662.25                   1                        
663.493                  1                        
665.185                  1                        
674.19                   1                        
682.547                  1                        
681.164                  1                        
681.076                  1                        
674.557                  1                        
670.094                  1                        
666.486                  1                        
664.08                   1                        
668.021                  1                        
669.784                  1                        
674.127                  1                        
679.393                  1                        
686.224                  1                        
690.417                  1                        
684.672                  1                        
688.695                  1                        
687.458                  1                        
687.668                  1                        
677.915                  1                        
673.813                  1                        
676.751                  1                        
677.956                  1                        
679.649                  1                        
677.589                  1                        
680.597                  1                        
680.123                  1                        
682.061                  1                        
685.197                  1                        
684.192                  1                        
683.642                  1                        
683.368                  1                        
682.018                  1                        
681.675                  1                        
680.912                  1                        
686.349                  1                        
691.554                  1                        
695.423                  1                        
691.268                  1                        
698.271                  1                        
698.323                  1                        
700.964                  1                        
692.874                  1                        
692.471                  1                        
690.126                  1                        
697.756                  1                        
701.317                  1                        
701.623                  1                        
698.304                  1                        
700.1                    1                        
698.303                  1                        
693.617                  1                        
694.154                  1                        
694.994                  1                        
695.629                  1                        
696.796                  1                        
700.043                  1                        
703.732                  1                        
698.995                  1                        
706.696                  1                        
700.032                  1                        
707.922                  1                        
713.05                   1                        
718.796                  1                        
718                      1                        
708.528                  1                        
711.105                  1                        
708.588                  1                        
715.961                  1                        
718.341                  1                        
715.908                  1                        
713.237                  1                        
713.329                  1                        
714.553                  1                        
721.051                  1                        
727.065                  1                        
725.241                  1                        
727.021                  1                        
732.655                  1                        
731.736                  1                        
732.156                  1                        
732.575                  1                        
728.539                  1                        
731.354                  1                        
734.609                  1                        
741.977                  1                        
745.498                  1                        
738.933                  1                        
738.936                  1                        
732.464                  1                        
735.446                  1                        
738.5                    1                        
736.745                  1                        
738.569                  1                        
744.942                  1                        
743.255                  1                        
752.464                  1                        
752.025                  1                        
747.533                  1                        
749.508                  1                        
750.92                   1                        
750.64                   1                        
752.053                  1                        
738.895                  1                        
735.586                  1                        
735.969                  1                        
737.542                  1                        
732.69                   1                        
730.325                  1                        
736.556                  1                        
735.123                  1                        
736.555                  1                        
725.375                  1                        
732.596                  1                        
727.942                  1                        
725.899                  1                        
725.469                  1                        
718.442                  1                        
721.98                   1                        
719.926                  1                        
721.911                  1                        
718.399                  1                        
715.12                   1                        
719.306                  1                        
718.381                  1                        
723.193                  1                        
727.457                  1                        
724.339                  1                        
721.587                  1                        
718.454                  1                        
708.528                  1                        
711.685                  1                        
708.445                  1                        
702.476                  1                        
689.475                  1                        
694.303                  1                        
698.344                  1                        
701.867                  1                        
703.457                  1                        
710.579                  1                        
712.247                  1                        
702.344                  1                        
697.216                  1                        
700.338                  1                        
704.897                  1                        
706.778                  1                        
712.805                  1                        
711.553                  1                        
710.531                  1                        
713.113                  1                        
717.203                  1                        
720.304                  1                        
715.427                  1                        
711.469                  1                        
712.456                  1                        
709.788                  1                        
718.929                  1                        
715.622                  1                        
720.33                   1                        
720.686                  1                        
720.305                  1                        
720.705                  1                        
715.265                  1                        
720.268                  1                        
721.712                  1                        
721.507                  1                        
716.838                  1                        
717.195                  1                        
722.518                  1                        
720.974                  1                        
729.252                  1                        
731.763                  1                        
737.032                  1                        
736.68                   1                        
733.228                  1                        
731.591                  1                        
724.363                  1                        
715.487                  1                        
724.657                  1                        
716.087                  1                        
718.243                  1                        
716.399                  1                        
713.649                  1                        
711.864                  1                        
709.159                  1                        
715.353                  1                        
710.042                  1                        
711.417                  1                        
704.631                  1                        
710.508                  1                        
705.317                  1                        
703.31                   1                        
699.093                  1                        
699.511                  1                        
699.449                  1                        
695.712                  1                        
693.124                  1                        
691.615                  1                        
688.919                  1                        
681.932                  1                        
679.77                   1                        
679.561                  1                        
680.448                  1                        
680.343                  1                        
683.692                  1                        
673.829                  1                        
671.273                  1                        
663.906                  1                        
666.962                  1                        
662.083                  1                        
665.509                  1                        
670.841                  1                        
672.213                  1                        
665.415                  1                        
666.585                  1                        
673.823                  1                        
676.206                  1                        
678.955                  1                        
670.356                  1                        
668.143                  1                        
671.865                  1                        
670.997                  1                        
673.361                  1                        
686.843                  1                        
696.967                  1                        
695.534                  1                        
698.407                  1                        
693.541                  1                        
697.192                  1                        
699.089                  1                        
698.955                  1                        
696.842                  1                        
699.248                  1                        
698.558                  1                        
699.958                  1                        
699.501                  1                        
694.467                  1                        
699.54                   1                        
704.025                  1                        
704.633                  1                        
705.554                  1                        
699.842                  1                        
697.24                   1                        
691.183                  1                        
692.565                  1                        
694.657                  1                        
693.793                  1                        
686.989                  1                        
688.208                  1                        
691.651                  1                        
696.955                  1                        
696.483                  1                        
701.564                  1                        
694.855                  1                        
696.139                  1                        
698.07                   1                        
694.291                  1                        
692.117                  1                        
684.22                   1                        
684.988                  1                        
689.538                  1                        
701.931                  1                        
707.034                  1                        
703.22                   1                        
699.948                  1                        
703.449                  1                        
706.739                  1                        
706.24                   1                        
711.492                  1                        
706.039                  1                        
700.747                  1                        
693.783                  1                        
701.724                  1                        
709.049                  1                        
702.538                  1                        
704.114                  1                        
694.07                   1                        
695.246                  1                        
690.623                  1                        
686.179                  1                        
682.056                  1                        
682.584                  1                        
687.123                  1                        
683.932                  1                        
683.49                   1                        
676.971                  1                        
678.673                  1                        
681.065                  1                        
686.836                  1                        
682.602                  1                        
686.199                  1                        
685.159                  1                        
680.948                  1                        
683.544                  1                        
676.113                  1                        
672.582                  1                        
673.162                  1                        
675.48                   1                        
671.874                  1                        
669.034                  1                        
667.904                  1                        
676.73                   1                        
681.408                  1                        
682.918                  1                        
672.427                  1                        
674.187                  1                        
674.672                  1                        
678.275                  1                        
679.413                  1                        
678.812                  1                        
686.186                  1                        
692.785                  1                        
694.297                  1                        
691.925                  1                        
695.011                  1                        
699.816                  1                        
694.213                  1                        
701.19                   1                        
698.052                  1                        
704.035                  1                        
707.134                  1                        
706.993                  1                        
704.454                  1                        
702.59                   1                        
699.656                  1                        
700.324                  1                        
697.285                  1                        
705.119                  1                        
705.139                  1                        
710.941                  1                        
712.495                  1                        
710.896                  1                        
707.547                  1                        
711.885                  1                        
704.714                  1                        
700.647                  1                        
698.923                  1                        
699.67                   1                        
705.132                  1                        
704.54                   1                        
698.075                  1                        
701.987                  1                        
700.988                  1                        
704.763                  1                        
701.536                  1                        
696.851                  1                        
690.689                  1                        
692.874                  1                        
696.518                  1                        
700.725                  1                        
695.583                  1                        
705.952                  1                        
706.228                  1                        
706.176                  1                        
707.747                  1                        
704.76                   1                        
701.91                   1                        
694.95                   1                        
692.111                  1                        
695.498                  1                        
692.371                  1                        
699.996                  1                        
701.298                  1                        
707.604                  1                        
712.514                  1                        
711.633                  1                        
719.436                  1                        
720.588                  1                        
719.995                  1                        
715.85                   1                        
715.024                  1                        
718.013                  1                        
722.415                  1                        
728.432                  1                        
721.944                  1                        
717.843                  1                        
712.469                  1                        
714.788                  1                        
713.906                  1                        
719.543                  1                        
710.575                  1                        
697.438                  1                        
690.356                  1                        
698.206                  1                        
693.366                  1                        
698.811                  1                        
692.443                  1                        
690.96                   1                        
692.828                  1                        
695.524                  1                        
700.52                   1                        
700.169                  1                        
694.664                  1                        
692.243                  1                        
693.777                  1                        
691.209                  1                        
690.549                  1                        
685.032                  1                        
688.226                  1                        
694.48                   1                        
697.73                   1                        
689.16                   1                        
692.154                  1                        
698.865                  1                        
689.074                  1                        
694.014                  1                        
694.931                  1                        
700.263                  1                        
698.491                  1                        
701.658                  1                        
698.387                  1                        
694.663                  1                        
693.531                  1                        
696.498                  1                        
702.744                  1                        
697.147                  1                        
701.057                  1                        
702.798                  1                        
704.155                  1                        
706.954                  1                        
718.975                  1                        
712.782                  1                        
715.613                  1                        
719.252                  1                        
712.929                  1                        
716.049                  1                        
713.956                  1                        
715.236                  1                        
727.354                  1                        
722.284                  1                        
724.628                  1                        
721.481                  1                        
718.645                  1                        
716.288                  1                        
717.195                  1                        
718.581                  1                        
717.531                  1                        
719.376                  1                        
727.134                  1                        
728.602                  1                        
719.486                  1                        
717.143                  1                        
717.524                  1                        
713.566                  1                        
719.81                   1                        
716.478                  1                        
718.631                  1                        
720.461                  1                        
718.936                  1                        
716.289                  1                        
716.132                  1                        
718.256                  1                        
717.689                  1                        
714.34                   1                        
716.839                  1                        
721.225                  1                        
719.767                  1                        
711.071                  1                        
706.625                  1                        
705.236                  1                        
704.147                  1                        
694.648                  1                        
691.069                  1                        
693.773                  1                        
688.65                   1                        
687.318                  1                        
687.252                  1                        
679.902                  1                        
672.636                  1                        
668.05                   1                        
674.052                  1                        
669.964                  1                        
664.325                  1                        
662.465                  1                        
659.898                  1                        
657.287                  1                        
650.469                  1                        
657.1                    1                        
657.656                  1                        
653.059                  1                        
657.373                  1                        
658.231                  1                        
652.44                   1                        
648.345                  1                        
644.779                  1                        
647.204                  1                        
638.122                  1                        
637.202                  1                        
633.539                  1                        
638.124                  1                        
630.593                  1                        
631.417                  1                        
624.78                   1                        
621.714                  1                        
628.932                  1                        
632.416                  1                        
634.116                  1                        
627.126                  1                        
629.161                  1                        
625.85                   1                        
634.167                  1                        
634.757                  1                        
642.896                  1                        
629.42                   1                        
627.64                   1                        
621.795                  1                        
621.759                  1                        
621.035                  1                        
622.355                  1                        
620.934                  1                        
621.16                   1                        
626.501                  1                        
633.186                  1                        
629.004                  1                        
623.418                  1                        
624.223                  1                        
620.951                  1                        
628.616                  1                        
625.824                  1                        
620.935                  1                        
623.11                   1                        
639.229                  1                        
638.201                  1                        
632.952                  1                        
637.982                  1                        
626.581                  1                        
623.925                  1                        
615.791                  1                        
614.744                  1                        
598.637                  1                        
595.409                  1                        
596.624                  1                        
597.567                  1                        
595.921                  1                        
598.819                  1                        
604.015                  1                        
602.19                   1                        
606.569                  1                        
602.188                  1                        
592.974                  1                        
590.676                  1                        
590.168                  1                        
587.363                  1                        
588.433                  1                        
592.494                  1                        
586.527                  1                        
585.556                  1                        
586.666                  1                        
580.939                  1                        
574.994                  1                        
568.471                  1                        
570.684                  1                        
576.906                  1                        
582.191                  1                        
580.852                  1                        
584.106                  1                        
586.954                  1                        
584.934                  1                        
581.699                  1                        
579.68                   1                        
576.82                   1                        
580.867                  1                        
579.35                   1                        
582.819                  1                        
584.511                  1                        
582.489                  1                        
585.377                  1                        
583.093                  1                        
576.042                  1                        
578.227                  1                        
574.592                  1                        
573.61                   1                        
571.709                  1                        
576.249                  1                        
574.298                  1                        
577.731                  1                        
563.71                   1                        
561.083                  1                        
557.325                  1                        
569.708                  1                        
579.596                  1                        
587.056                  1                        
586.821                  1                        
581.379                  1                        
589.037                  1                        
598.965                  1                        
591.971                  1                        
594.525                  1                        
602.996                  1                        
598.864                  1                        
592.014                  1                        
585.918                  1                        
591.228                  1                        
591.677                  1                        
585.716                  1                        
590.17                   1                        
595.248                  1                        
599.822                  1                        
602.184                  1                        
599.303                  1                        
593.608                  1                        
591.33                   1                        
587.916                  1                        
588.007                  1                        
588.574                  1                        
591.54                   1                        
590.544                  1                        
587.752                  1                        
591.598                  1                        
596.707                  1                        
601.708                  1                        
608.126                  1                        
604.217                  1                        
606.188                  1                        
606.687                  1                        
600.802                  1                        
603.808                  1                        
608.392                  1                        
606.882                  1                        
608.034                  1                        
607.486                  1                        
609.543                  1                        
613.109                  1                        
620.637                  1                        
626.712                  1                        
634.451                  1                        
639.296                  1                        
641.669                  1                        
642.082                  1                        
639.113                  1                        
639.89                   1                        
635.544                  1                        
636.297                  1                        
638.239                  1                        
635.967                  1                        
639.938                  1                        
635.964                  1                        
634.968                  1                        
634.964                  1                        
636.466                  1                        
634.243                  1                        
627.947                  1                        
633.387                  1                        
632.232                  1                        
633.291                  1                        
638.483                  1                        
637.619                  1                        
645.795                  1                        
