Configuration weight     Weight sign              
794.032                  1                        
795.904                  1                        
793.398                  1                        
788.303                  1                        
781.627                  1                        
777.367                  1                        
770.98                   1                        
778.664                  1                        
780.965                  1                        
788.105                  1                        
788.125                  1                        
792.163                  1                        
795.355                  1                        
784.485                  1                        
786.643                  1                        
786.783                  1                        
789.805                  1                        
794.526                  1                        
794.312                  1                        
797.384                  1                        
794.242                  1                        
793.72                   1                        
789.173                  1                        
791.9                    1                        
787.918                  1                        
783.141                  1                        
782.481                  1                        
785.405                  1                        
781.471                  1                        
777.808                  1                        
783.45                   1                        
786.824                  1                        
787.376                  1                        
786.568                  1                        
791.954                  1                        
792.013                  1                        
792.873                  1                        
794.88                   1                        
792.401                  1                        
789.666                  1                        
788.296                  1                        
782.969                  1                        
788.463                  1                        
789.216                  1                        
790.21                   1                        
787.62                   1                        
793.429                  1                        
797.815                  1                        
789.417                  1                        
782.344                  1                        
792.276                  1                        
800.057                  1                        
797.329                  1                        
795.634                  1                        
796.12                   1                        
801.844                  1                        
793.432                  1                        
799.739                  1                        
810.366                  1                        
800.358                  1                        
799.183                  1                        
796.78                   1                        
789.852                  1                        
782.192                  1                        
787.352                  1                        
789.718                  1                        
785.948                  1                        
779.484                  1                        
768.705                  1                        
772.166                  1                        
774.756                  1                        
769.133                  1                        
779.507                  1                        
780.194                  1                        
770.261                  1                        
773.126                  1                        
778.873                  1                        
782.887                  1                        
776.244                  1                        
779.677                  1                        
772.334                  1                        
768.355                  1                        
762.845                  1                        
771.174                  1                        
771.242                  1                        
771.609                  1                        
770.22                   1                        
774.97                   1                        
772.058                  1                        
765.02                   1                        
772.276                  1                        
773.613                  1                        
775.95                   1                        
777.14                   1                        
779.655                  1                        
793.95                   1                        
807.074                  1                        
807.9                    1                        
805.108                  1                        
797.312                  1                        
796.989                  1                        
797.344                  1                        
795.848                  1                        
793.104                  1                        
798.259                  1                        
800.593                  1                        
801.712                  1                        
804.305                  1                        
805.53                   1                        
802.116                  1                        
791.201                  1                        
794.07                   1                        
790.426                  1                        
790.278                  1                        
800.751                  1                        
805.084                  1                        
805.168                  1                        
811.009                  1                        
811.338                  1                        
810.33                   1                        
813.914                  1                        
819.975                  1                        
824.698                  1                        
817.155                  1                        
810.812                  1                        
821.343                  1                        
809.183                  1                        
808.837                  1                        
799.109                  1                        
792.391                  1                        
791.27                   1                        
790.94                   1                        
792.754                  1                        
795.492                  1                        
799.133                  1                        
802.624                  1                        
797.599                  1                        
800.187                  1                        
798.122                  1                        
802.455                  1                        
799.622                  1                        
796.814                  1                        
813.087                  1                        
811.698                  1                        
822.539                  1                        
819.13                   1                        
826.57                   1                        
823.4                    1                        
817.752                  1                        
819.305                  1                        
821.306                  1                        
829.127                  1                        
830.658                  1                        
825.893                  1                        
821.291                  1                        
815.867                  1                        
815.645                  1                        
816.665                  1                        
807.584                  1                        
804.805                  1                        
801.771                  1                        
796.659                  1                        
792.772                  1                        
801.446                  1                        
800.228                  1                        
801.966                  1                        
799.776                  1                        
807.261                  1                        
799.726                  1                        
796.268                  1                        
790.542                  1                        
790.569                  1                        
780.206                  1                        
785.694                  1                        
777.32                   1                        
775.237                  1                        
783.309                  1                        
786.695                  1                        
792.985                  1                        
798.177                  1                        
800.022                  1                        
807.231                  1                        
815.653                  1                        
820.536                  1                        
812.005                  1                        
807.846                  1                        
812.437                  1                        
812.51                   1                        
810.845                  1                        
806.206                  1                        
799.568                  1                        
804.391                  1                        
797.132                  1                        
798.723                  1                        
793.379                  1                        
785.925                  1                        
781.117                  1                        
789.968                  1                        
789.267                  1                        
786.699                  1                        
791.528                  1                        
786.893                  1                        
792.879                  1                        
795.897                  1                        
782.088                  1                        
782.212                  1                        
783.209                  1                        
774.395                  1                        
777.35                   1                        
781.721                  1                        
781.812                  1                        
778.521                  1                        
779.338                  1                        
780.709                  1                        
774.381                  1                        
759.915                  1                        
755.386                  1                        
760.428                  1                        
761.303                  1                        
758.371                  1                        
760.544                  1                        
759.709                  1                        
765.559                  1                        
764.599                  1                        
755.23                   1                        
752.642                  1                        
758.399                  1                        
765.022                  1                        
762.867                  1                        
774.579                  1                        
784.716                  1                        
793.542                  1                        
799.196                  1                        
806.633                  1                        
801.978                  1                        
795.051                  1                        
793.392                  1                        
806.582                  1                        
796.48                   1                        
790.219                  1                        
793.499                  1                        
799.579                  1                        
799.38                   1                        
800.225                  1                        
809.772                  1                        
816.085                  1                        
808.877                  1                        
803.639                  1                        
809.554                  1                        
803.371                  1                        
801.383                  1                        
793.447                  1                        
790.376                  1                        
788.7                    1                        
789.809                  1                        
785.122                  1                        
792.211                  1                        
793.297                  1                        
786.796                  1                        
789.309                  1                        
783.101                  1                        
779.71                   1                        
778.361                  1                        
772.599                  1                        
768.992                  1                        
766.879                  1                        
767.035                  1                        
772.428                  1                        
772.496                  1                        
778.112                  1                        
774.078                  1                        
777.296                  1                        
784.658                  1                        
793.867                  1                        
799.025                  1                        
793.961                  1                        
787.138                  1                        
794.533                  1                        
796.295                  1                        
791.879                  1                        
800.19                   1                        
793.398                  1                        
787.05                   1                        
783.843                  1                        
781.881                  1                        
782.26                   1                        
781.218                  1                        
776.86                   1                        
781.712                  1                        
785.228                  1                        
781.475                  1                        
786.795                  1                        
794.45                   1                        
798.282                  1                        
801.069                  1                        
797.334                  1                        
793.444                  1                        
795.833                  1                        
792.765                  1                        
790.071                  1                        
792.968                  1                        
794.445                  1                        
788.891                  1                        
788.992                  1                        
791.754                  1                        
791.277                  1                        
790.631                  1                        
800.03                   1                        
803.178                  1                        
797.989                  1                        
802.766                  1                        
802.709                  1                        
799.041                  1                        
800.006                  1                        
808.955                  1                        
820.531                  1                        
820.9                    1                        
819.654                  1                        
819.186                  1                        
816.54                   1                        
816.907                  1                        
821.301                  1                        
811.71                   1                        
813.291                  1                        
811.282                  1                        
821.771                  1                        
830.099                  1                        
832.776                  1                        
826.755                  1                        
821.578                  1                        
828.504                  1                        
829.641                  1                        
823.429                  1                        
829.981                  1                        
838.723                  1                        
840.297                  1                        
837.756                  1                        
836.407                  1                        
840.062                  1                        
828.632                  1                        
833.476                  1                        
827.956                  1                        
830.539                  1                        
828.537                  1                        
832.586                  1                        
825.029                  1                        
818.516                  1                        
817.733                  1                        
818.633                  1                        
815.021                  1                        
807.392                  1                        
808.062                  1                        
811.219                  1                        
798.612                  1                        
799.91                   1                        
796.573                  1                        
798.197                  1                        
795.954                  1                        
797.144                  1                        
792.729                  1                        
789.858                  1                        
793.5                    1                        
798.015                  1                        
798.414                  1                        
790.608                  1                        
792.085                  1                        
804.218                  1                        
810.847                  1                        
800.497                  1                        
800.322                  1                        
816.653                  1                        
820.5                    1                        
818.717                  1                        
811.889                  1                        
811.27                   1                        
819.388                  1                        
814.942                  1                        
812.238                  1                        
807.54                   1                        
812.932                  1                        
815.531                  1                        
822.867                  1                        
824.696                  1                        
822.733                  1                        
823.436                  1                        
824.695                  1                        
820.979                  1                        
823.119                  1                        
824.932                  1                        
825.769                  1                        
818.695                  1                        
814.913                  1                        
815.405                  1                        
819.956                  1                        
820.404                  1                        
828.949                  1                        
831.385                  1                        
827.886                  1                        
821.094                  1                        
821.278                  1                        
821.274                  1                        
825.05                   1                        
832.362                  1                        
825.432                  1                        
823.11                   1                        
814.746                  1                        
816.105                  1                        
817.019                  1                        
815.025                  1                        
826.35                   1                        
828.483                  1                        
831.413                  1                        
827.632                  1                        
834.609                  1                        
826.522                  1                        
830.52                   1                        
837.697                  1                        
838.543                  1                        
839.208                  1                        
837.744                  1                        
838.26                   1                        
831.114                  1                        
845.753                  1                        
847.017                  1                        
844.911                  1                        
842.742                  1                        
840.532                  1                        
843.186                  1                        
841.485                  1                        
845.653                  1                        
838.722                  1                        
840.807                  1                        
838.09                   1                        
838.341                  1                        
837.442                  1                        
836.258                  1                        
839.846                  1                        
833.76                   1                        
837.894                  1                        
843.294                  1                        
837.415                  1                        
842.841                  1                        
846.469                  1                        
849.31                   1                        
851.672                  1                        
832.346                  1                        
830.756                  1                        
835.821                  1                        
839.008                  1                        
832.404                  1                        
825.225                  1                        
830.974                  1                        
838.544                  1                        
835.061                  1                        
832.289                  1                        
832.177                  1                        
827.285                  1                        
832.933                  1                        
831.96                   1                        
835.395                  1                        
832.27                   1                        
828.79                   1                        
823.101                  1                        
821.266                  1                        
815.41                   1                        
822.229                  1                        
825.921                  1                        
824.166                  1                        
818.413                  1                        
823.071                  1                        
824.339                  1                        
813.936                  1                        
810.594                  1                        
818.58                   1                        
809.597                  1                        
807.914                  1                        
807.025                  1                        
807.724                  1                        
811.381                  1                        
812.07                   1                        
805.751                  1                        
802.335                  1                        
796.692                  1                        
792.912                  1                        
790.745                  1                        
781.751                  1                        
785.716                  1                        
795.374                  1                        
798.474                  1                        
796.131                  1                        
787.939                  1                        
792.327                  1                        
793.421                  1                        
801.686                  1                        
799.008                  1                        
803.03                   1                        
799.232                  1                        
792.343                  1                        
801.047                  1                        
800.608                  1                        
800.417                  1                        
801.384                  1                        
802.773                  1                        
805.719                  1                        
803.848                  1                        
795.651                  1                        
790.428                  1                        
789.571                  1                        
788.485                  1                        
784.482                  1                        
793.663                  1                        
796.206                  1                        
798.753                  1                        
805.573                  1                        
811.843                  1                        
805.101                  1                        
799.87                   1                        
805.367                  1                        
809.731                  1                        
806.501                  1                        
808.065                  1                        
811.323                  1                        
809.929                  1                        
820.049                  1                        
828.061                  1                        
821.736                  1                        
820.369                  1                        
814.768                  1                        
819.88                   1                        
818.4                    1                        
819.315                  1                        
816.207                  1                        
822.444                  1                        
817.58                   1                        
822.414                  1                        
820.77                   1                        
806.474                  1                        
809.351                  1                        
807                      1                        
815.447                  1                        
817.536                  1                        
824.314                  1                        
819.471                  1                        
814.601                  1                        
813.908                  1                        
812.378                  1                        
816.368                  1                        
820.564                  1                        
819.485                  1                        
815.732                  1                        
810.66                   1                        
807.322                  1                        
816.74                   1                        
813.553                  1                        
810.483                  1                        
810.743                  1                        
811.764                  1                        
813.072                  1                        
810.742                  1                        
811.373                  1                        
815.512                  1                        
815.915                  1                        
812.427                  1                        
807.448                  1                        
810.982                  1                        
814.177                  1                        
810.437                  1                        
809.419                  1                        
806.486                  1                        
810.623                  1                        
815.247                  1                        
814.87                   1                        
809.814                  1                        
810.967                  1                        
814.58                   1                        
814.955                  1                        
811.559                  1                        
807.745                  1                        
804.833                  1                        
803.121                  1                        
806.665                  1                        
809.243                  1                        
814.811                  1                        
821.719                  1                        
815.625                  1                        
824.447                  1                        
817.331                  1                        
822.151                  1                        
824.715                  1                        
821.687                  1                        
819.478                  1                        
830.245                  1                        
830.291                  1                        
823.799                  1                        
829.307                  1                        
833.676                  1                        
828.59                   1                        
828.396                  1                        
826.826                  1                        
827.927                  1                        
831.46                   1                        
826.411                  1                        
845.508                  1                        
851.088                  1                        
854.519                  1                        
851.399                  1                        
854.108                  1                        
859.43                   1                        
856.831                  1                        
852.936                  1                        
849.599                  1                        
861.548                  1                        
859.402                  1                        
852.555                  1                        
856.099                  1                        
860.14                   1                        
857.543                  1                        
857.292                  1                        
859.856                  1                        
862.125                  1                        
864.401                  1                        
862.283                  1                        
862.58                   1                        
860.762                  1                        
863.852                  1                        
862.808                  1                        
864.978                  1                        
866.222                  1                        
863.821                  1                        
867.327                  1                        
860.606                  1                        
860.641                  1                        
857.747                  1                        
847.011                  1                        
840.457                  1                        
835.744                  1                        
838.837                  1                        
826.407                  1                        
828.659                  1                        
824.532                  1                        
820.39                   1                        
818.822                  1                        
818.211                  1                        
819.763                  1                        
823.282                  1                        
821.261                  1                        
825.891                  1                        
833.753                  1                        
826.616                  1                        
820.789                  1                        
821.164                  1                        
820.004                  1                        
823.886                  1                        
821.903                  1                        
825.795                  1                        
823.449                  1                        
826.252                  1                        
817.108                  1                        
816.907                  1                        
822.719                  1                        
814.118                  1                        
805.105                  1                        
800.483                  1                        
797.318                  1                        
809.533                  1                        
810.651                  1                        
807.238                  1                        
801.68                   1                        
809.331                  1                        
817.412                  1                        
822.4                    1                        
824.119                  1                        
819.301                  1                        
826.753                  1                        
831.494                  1                        
839.053                  1                        
828.993                  1                        
835.491                  1                        
836.449                  1                        
835.502                  1                        
826.66                   1                        
821.73                   1                        
820.22                   1                        
814.684                  1                        
814.155                  1                        
818.916                  1                        
833.913                  1                        
828.874                  1                        
821.134                  1                        
813.305                  1                        
824.12                   1                        
815.085                  1                        
813.607                  1                        
811.702                  1                        
802.064                  1                        
803.422                  1                        
808.072                  1                        
809.462                  1                        
818.52                   1                        
817.593                  1                        
816.361                  1                        
814.326                  1                        
809.951                  1                        
818.806                  1                        
821.354                  1                        
808.599                  1                        
816.162                  1                        
815.007                  1                        
817.309                  1                        
818.854                  1                        
814.649                  1                        
813.55                   1                        
819.154                  1                        
817.683                  1                        
816.642                  1                        
818.624                  1                        
822.93                   1                        
814.29                   1                        
812.285                  1                        
817.123                  1                        
813.295                  1                        
811.751                  1                        
804.947                  1                        
802.578                  1                        
798.706                  1                        
804.566                  1                        
798.966                  1                        
796.967                  1                        
804.457                  1                        
806.439                  1                        
810.687                  1                        
801.729                  1                        
806.256                  1                        
804.072                  1                        
801.637                  1                        
792.409                  1                        
791.404                  1                        
790.774                  1                        
792.304                  1                        
789.12                   1                        
783.833                  1                        
783.211                  1                        
782.265                  1                        
779.228                  1                        
781.672                  1                        
777.005                  1                        
786.321                  1                        
788.532                  1                        
792.04                   1                        
795.784                  1                        
793.41                   1                        
790.953                  1                        
790.816                  1                        
797.679                  1                        
804.966                  1                        
801.905                  1                        
800.541                  1                        
808.628                  1                        
805.833                  1                        
813.462                  1                        
819.493                  1                        
826.568                  1                        
831.496                  1                        
831.276                  1                        
820.615                  1                        
825.236                  1                        
822.939                  1                        
819.488                  1                        
816.111                  1                        
812.863                  1                        
812.694                  1                        
805.655                  1                        
807.162                  1                        
808.72                   1                        
799.877                  1                        
804.717                  1                        
809.342                  1                        
808.899                  1                        
810.711                  1                        
813.684                  1                        
817.629                  1                        
823.911                  1                        
835.243                  1                        
833.582                  1                        
831.887                  1                        
837.539                  1                        
834.071                  1                        
841.928                  1                        
845.356                  1                        
848.084                  1                        
861.927                  1                        
870.052                  1                        
865.193                  1                        
852.926                  1                        
847.073                  1                        
846.645                  1                        
843.857                  1                        
841.028                  1                        
843.893                  1                        
838.613                  1                        
845.323                  1                        
854.494                  1                        
858.556                  1                        
852.913                  1                        
848.075                  1                        
831.262                  1                        
839.743                  1                        
837.48                   1                        
845.595                  1                        
844.061                  1                        
843.736                  1                        
845.663                  1                        
848.684                  1                        
851.699                  1                        
854.056                  1                        
854.718                  1                        
860.822                  1                        
859.727                  1                        
854.309                  1                        
850.459                  1                        
855.762                  1                        
858.942                  1                        
860.983                  1                        
860.981                  1                        
862.661                  1                        
858.219                  1                        
856.963                  1                        
856.593                  1                        
867.406                  1                        
864.92                   1                        
858.342                  1                        
861.992                  1                        
857.864                  1                        
856.249                  1                        
859.37                   1                        
863.969                  1                        
865.439                  1                        
872.868                  1                        
876.757                  1                        
870.997                  1                        
874.767                  1                        
869.768                  1                        
875.595                  1                        
875.617                  1                        
879.069                  1                        
869.502                  1                        
864.427                  1                        
863.111                  1                        
856.911                  1                        
856.405                  1                        
856.244                  1                        
854.836                  1                        
855.549                  1                        
856.993                  1                        
858.117                  1                        
865.569                  1                        
865.914                  1                        
868.63                   1                        
863.014                  1                        
872.279                  1                        
861.114                  1                        
857.634                  1                        
860.584                  1                        
871.755                  1                        
874.432                  1                        
879.064                  1                        
869.55                   1                        
859.78                   1                        
860.605                  1                        
868.904                  1                        
871.755                  1                        
878.746                  1                        
881.055                  1                        
876.093                  1                        
868.187                  1                        
871.604                  1                        
874.301                  1                        
871.124                  1                        
876.267                  1                        
873.879                  1                        
869.116                  1                        
864.215                  1                        
850.888                  1                        
